"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Female","Undeclared","35","[c]","30850","21780"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Male","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Male","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Male","Undeclared","65","[c]","35190","27650"
"Leaver CS","2023","Undeclared","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Met Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Male","Undeclared","95","[c]","38150","36460"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
