"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Other","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Inner London - West","Female","70","[c]","47070","41120"
"Leaver CS","2023","Declared disabled","Policy","Inner London - West","Male","55","[c]","51070","52520"
"Leaver CS","2023","Declared disabled","Policy","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","Lancashire","Unknown","[c]","[c]","[c]","[c]"
