"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","Female","45","[c]","22360","22220"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","Female","35","[c]","27300","27140"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","Female","35","[c]","35270","34300"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","Male","35","[c]","35700","33990"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","Female","45","[c]","43330","42700"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","Male","50","[c]","43460","42370"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","Female","45","[c]","33530","34260"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","Female","70","[c]","42200","42010"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","Male","40","[c]","42140","41750"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
