"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","EO","Female","55","[c]","27570","27840"
"Leaver Dept.","2023","Undeclared","White","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","HEO","Female","50","[c]","32430","32360"
"Leaver Dept.","2023","Undeclared","White","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","Female","20","[c]","[c]","[c]"
