"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SEO","Female","45","[c]","40460","39960"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SEO","Male","55","[c]","41660","40540"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","HEO","Female","35","[c]","34610","34170"
"Leaver Dept.","2023","Declared non-disabled","Finance","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","SEO","Female","35","[c]","40570","39960"
"Leaver Dept.","2023","Declared non-disabled","Finance","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","EO","Female","40","[c]","27220","26960"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","HEO","Female","85","[c]","32460","32180"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SEO","Female","50","[c]","41410","41420"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inspector of Education and Training","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
