"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","FCDO Services","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Forestry and Land Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Commercial Organisation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Commercial Organisation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Legal Department","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Heterosexual / straight","115","[c]","28720","21780"
"Leaver CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Land Registry","Heterosexual / straight","45","[c]","37610","34850"
"Leaver CS","2023","60-64","Declared non-disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Land Registry","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Heterosexual / straight","255","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","475","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Health and Safety Executive","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Health and Safety Executive","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","Heterosexual / straight","190","[c]","35380","29750"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Legal Aid Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Met Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Heterosexual / straight","355","[c]","35490","31440"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Undeclared","40","[c]","38480","35060"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Crime Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","30","[c]","70380","77470"
"Leaver CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
