"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","AA/AO","50","[c]","25660","24170"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
