"Status","Year","Ethnicity","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","No function","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","UK Health Security Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Department of Health and Social Care (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
