"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Ministry of Defence","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Project Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Security","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","AO","85","[c]","22450","21780"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","EO","25","[c]","26380","25830"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","HEO","15","[c]","32060","31440"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","SEO","10","[c]","42500","41420"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland Office","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Qualifications and Examinations Regulation","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Secretary of State for Scotland","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Secretary of State for Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Operational Delivery","AO","10","[c]","21330","21200"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Water Services Regulation Authority","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Water Services Regulation Authority","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Attorney General's Departments","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
