"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Transport","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Transport","Male","45","[c]","30290","26780"
"Leaver CS","2023","40-49","Unknown","Department for Work and Pensions","Female","60","[c]","28090","27570"
"Leaver CS","2023","40-49","Unknown","Department for Work and Pensions","Male","50","[c]","34290","28000"
"Leaver CS","2023","40-49","Unknown","Department of Health and Social Care","Female","130","[c]","50080","42270"
"Leaver CS","2023","40-49","Unknown","Department of Health and Social Care","Male","80","[c]","56740","53360"
"Leaver CS","2023","40-49","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Land Registry","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Revenue and Customs","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Revenue and Customs","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Home Office","Female","70","[c]","33400","25880"
"Leaver CS","2023","40-49","Unknown","Home Office","Male","70","[c]","35700","26750"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence","Female","90","[c]","39330","40590"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence","Male","135","[c]","39770","39070"
"Leaver CS","2023","40-49","Unknown","Ministry of Justice","Female","145","[c]","31650","25480"
"Leaver CS","2023","40-49","Unknown","Ministry of Justice","Male","125","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","National Crime Agency","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","National Crime Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scottish Government","Female","65","[c]","35180","33520"
"Leaver CS","2023","40-49","Unknown","Scottish Government","Male","50","[c]","38240","34730"
"Leaver CS","2023","40-49","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Statistics Authority","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Education","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Work and Pensions","Female","295","[c]","27500","27570"
"Leaver CS","2023","50-59","Declared disabled","Department for Work and Pensions","Male","120","[c]","27200","27570"
"Leaver CS","2023","50-59","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department of Health and Social Care","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Land Registry","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Land Registry","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Revenue and Customs","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Revenue and Customs","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Home Office","Female","30","[c]","32690","26400"
"Leaver CS","2023","50-59","Declared disabled","Home Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Defence","Female","45","[c]","36580","35700"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Defence","Male","60","[c]","39450","38260"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Justice","Female","130","[c]","30110","23000"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Justice","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
