"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Competition and Markets Authority","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","70","[c]","53890","53380"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","65","[c]","53790","53600"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","70","[c]","32840","33570"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","75","[c]","32990","33570"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","60","[c]","40490","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","65","[c]","39850","40050"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Male","35","[c]","54300","53030"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Female","60","[c]","36020","35620"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Male","50","[c]","36240","35620"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","EO","Female","30","[c]","27870","26940"
"Leaver Dept.","2023","Department for Education (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","G7","Female","60","[c]","54070","53420"
"Leaver Dept.","2023","Department for Education (excl. agencies)","G7","Male","35","[c]","54840","55020"
"Leaver Dept.","2023","Department for Education (excl. agencies)","HEO","Female","75","[c]","32970","33370"
"Leaver Dept.","2023","Department for Education (excl. agencies)","HEO","Male","35","[c]","32590","31580"
"Leaver Dept.","2023","Department for Education (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","SEO","Female","95","[c]","41000","41440"
"Leaver Dept.","2023","Department for Education (excl. agencies)","SEO","Male","60","[c]","40740","39090"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Female","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","HEO","Female","35","[c]","32700","32060"
"Leaver Dept.","2023","Department for International Trade","HEO","Male","30","[c]","32570","32120"
"Leaver Dept.","2023","Department for International Trade","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","30","[c]","27710","27850"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Female","55","[c]","54390","53650"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Male","45","[c]","54020","54630"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Female","95","[c]","33350","33210"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Male","65","[c]","32900","33210"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Female","45","[c]","40170","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Male","30","[c]","40450","39820"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","HEO","Female","40","[c]","34840","35400"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","HEO","Male","40","[c]","34720","34880"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
