"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","White","AO","60","[c]","21960","21690"
"Leaver Dept.","2023","50-59","Declared disabled","White","EO","65","[c]","28340","28120"
"Leaver Dept.","2023","50-59","Declared disabled","White","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","White","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","White","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","White","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","White","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","AO","200","[c]","21880","21690"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","EO","245","[c]","27870","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","G6","65","[c]","69390","68960"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","G7","115","[c]","55010","54820"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","HEO","150","[c]","33580","33980"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","SCS level","70","[c]","101260","95640"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","SEO","135","[c]","41240","40580"
"Leaver Dept.","2023","50-59","Declared non-disabled","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","EO","50","[c]","27180","26960"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G7","55","[c]","56500","55740"
"Leaver Dept.","2023","50-59","Unknown","Unknown","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Black","AO","[c]","[c]","[c]","[c]"
