"Status","Year","Organisation","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","South East (England)","Female","45","[c]","31910","26960"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","South East (England)","Male","70","[c]","37740","31660"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Female","100","[c]","49300","41690"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Male","60","[c]","57250","53830"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South West (England)","Female","55","[c]","34760","37420"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South West (England)","Male","85","[c]","37120","35230"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","Female","80","[c]","26720","22330"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","Male","105","[c]","31030","27500"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","Female","130","[c]","29850","26350"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","Male","180","[c]","36820","31470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Female","130","[c]","40670","37740"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Male","190","[c]","42820","38930"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North West (England)","Female","70","[c]","28400","22330"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North West (England)","Male","75","[c]","29710","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Male","50","[c]","27700","22130"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Female","45","[c]","49160","47500"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Male","30","[c]","49860","41800"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","Female","85","[c]","28820","22750"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","Male","185","[c]","32220","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","Female","325","[c]","33430","28540"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","Male","440","[c]","35210","33000"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","Female","285","[c]","32040","27740"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","Male","520","[c]","34640","33000"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","Male","35","[c]","25640","22200"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","Female","80","[c]","31980","26350"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","Male","135","[c]","30700","29350"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","Female","60","[c]","30930","24550"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","Male","115","[c]","30640","27470"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Female","185","[c]","43260","41750"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Male","170","[c]","49950","46920"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","London","Female","55","[c]","47770","42240"
"Leaver CS","2023","National Crime Agency","National Crime Agency","London","Male","60","[c]","48700","44040"
"Leaver CS","2023","National Crime Agency","National Crime Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","North West (England)","Female","30","[c]","33190","32540"
"Leaver CS","2023","National Crime Agency","National Crime Agency","North West (England)","Male","45","[c]","41260","38640"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","South East (England)","Male","10","[c]","[c]","[c]"
