"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","SEO/HEO","Male","35","[c]","34790","33630"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","SEO/HEO","Female","40","[c]","41120","40840"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","SEO/HEO","Male","50","[c]","48250","45100"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","AA/AO","Female","175","[c]","22940","22400"
"Leaver CS","2023","Declared non-disabled","Home Office","AA/AO","Male","140","[c]","22770","22400"
"Leaver CS","2023","Declared non-disabled","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","EO","Female","225","[c]","27740","26770"
"Leaver CS","2023","Declared non-disabled","Home Office","EO","Male","205","[c]","27770","27260"
"Leaver CS","2023","Declared non-disabled","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","G6/G7","Female","70","[c]","62410","59510"
"Leaver CS","2023","Declared non-disabled","Home Office","G6/G7","Male","75","[c]","63150","61420"
"Leaver CS","2023","Declared non-disabled","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","SEO/HEO","Female","135","[c]","38280","36620"
"Leaver CS","2023","Declared non-disabled","Home Office","SEO/HEO","Male","175","[c]","38020","37320"
"Leaver CS","2023","Declared non-disabled","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","SEO/HEO","Male","30","[c]","38500","40000"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","SEO/HEO","Male","50","[c]","36850","34660"
"Leaver CS","2023","Declared non-disabled","Met Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","Female","370","[c]","22440","22220"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","Male","450","[c]","25110","22220"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","Female","155","[c]","29420","27470"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","Male","225","[c]","30500","28270"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","Female","55","[c]","63650","59750"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","Male","90","[c]","64200","61440"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","Female","235","[c]","39340","40580"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","Male","415","[c]","39950","40000"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G6/G7","Female","40","[c]","59290","57140"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","G6/G7","Male","60","[c]","61580","59590"
