"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Analysis","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","Heterosexual / straight","100","[c]","36470","29840"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","Heterosexual / straight","30","[c]","41980","38990"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Statistics","Heterosexual / straight","65","[c]","36000","34740"
"Leaver CS","2023","Declared non-disabled","Analysis","Statistics","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Commercial","Heterosexual / straight","170","[c]","42860","38700"
"Leaver CS","2023","Declared non-disabled","Commercial","Commercial","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Commercial","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Communications","Heterosexual / straight","165","[c]","44610","41340"
"Leaver CS","2023","Declared non-disabled","Communications","Communications","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Communications","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Communications","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","Heterosexual / straight","35","[c]","44070","41360"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
