"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Animal and Plant Health Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Cabinet Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
