"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","AA/AO","Heterosexual / straight","1125","[c]","22090","21690"
"Leaver Dept.","2023","Operational Delivery","AA/AO","LGBO","100","[c]","21990","21690"
"Leaver Dept.","2023","Operational Delivery","AA/AO","Undeclared","120","[c]","22110","21690"
"Leaver Dept.","2023","Operational Delivery","AA/AO","Unknown","795","[c]","22340","22010"
"Leaver Dept.","2023","Operational Delivery","EO","Heterosexual / straight","1570","[c]","28290","28120"
"Leaver Dept.","2023","Operational Delivery","EO","LGBO","125","[c]","28480","28120"
"Leaver Dept.","2023","Operational Delivery","EO","Undeclared","115","[c]","28340","28120"
"Leaver Dept.","2023","Operational Delivery","EO","Unknown","420","[c]","27920","28120"
"Leaver Dept.","2023","Operational Delivery","G6/G7","Heterosexual / straight","145","[c]","58470","57640"
"Leaver Dept.","2023","Operational Delivery","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","G6/G7","Unknown","85","[c]","58020","55370"
"Leaver Dept.","2023","Operational Delivery","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","SEO/HEO","Heterosexual / straight","550","[c]","35950","34380"
"Leaver Dept.","2023","Operational Delivery","SEO/HEO","LGBO","55","[c]","35700","34170"
"Leaver Dept.","2023","Operational Delivery","SEO/HEO","Undeclared","55","[c]","35410","34260"
"Leaver Dept.","2023","Operational Delivery","SEO/HEO","Unknown","280","[c]","35680","35120"
"Leaver Dept.","2023","Operational Delivery","Unknown","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","Heterosexual / straight","50","[c]","21600","21690"
"Leaver Dept.","2023","Other","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","EO","Heterosexual / straight","50","[c]","28490","28120"
"Leaver Dept.","2023","Other","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","Heterosexual / straight","55","[c]","36500","35070"
"Leaver Dept.","2023","Other","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","EO","Heterosexual / straight","130","[c]","28220","27930"
"Leaver Dept.","2023","Policy","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","EO","Unknown","35","[c]","28930","29320"
"Leaver Dept.","2023","Policy","G6/G7","Heterosexual / straight","445","[c]","57680","55120"
"Leaver Dept.","2023","Policy","G6/G7","LGBO","55","[c]","56810","55020"
"Leaver Dept.","2023","Policy","G6/G7","Undeclared","65","[c]","58050","55150"
"Leaver Dept.","2023","Policy","G6/G7","Unknown","130","[c]","58200","56390"
"Leaver Dept.","2023","Policy","SCS level","Heterosexual / straight","70","[c]","84540","78840"
"Leaver Dept.","2023","Policy","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","SEO/HEO","Heterosexual / straight","780","[c]","37050","36180"
"Leaver Dept.","2023","Policy","SEO/HEO","LGBO","105","[c]","36720","35660"
"Leaver Dept.","2023","Policy","SEO/HEO","Undeclared","95","[c]","37710","36630"
"Leaver Dept.","2023","Policy","SEO/HEO","Unknown","230","[c]","38280","38140"
"Leaver Dept.","2023","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Heterosexual / straight","35","[c]","27520","27140"
"Leaver Dept.","2023","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Heterosexual / straight","75","[c]","57770","55240"
"Leaver Dept.","2023","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Heterosexual / straight","195","[c]","37780","37640"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Unknown","130","[c]","34040","32960"
"Leaver Dept.","2023","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","Heterosexual / straight","35","[c]","37960","38470"
"Leaver Dept.","2023","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","Unknown","45","[c]","33330","32000"
"Leaver Dept.","2023","Security","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","Heterosexual / straight","50","[c]","38200","38340"
"Leaver Dept.","2023","Social Research","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SEO/HEO","Heterosexual / straight","60","[c]","37640","36150"
"Leaver Dept.","2023","Statistics","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SEO/HEO","Unknown","70","[c]","32290","32000"
"Leaver Dept.","2023","Tax","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","AA/AO","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","EO","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","SEO/HEO","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Heterosexual / straight","60","[c]","23340","21800"
"Leaver Dept.","2023","Unknown","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Heterosexual / straight","190","[c]","27650","27500"
"Leaver Dept.","2023","Unknown","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Unknown","65","[c]","27920","28050"
"Leaver Dept.","2023","Unknown","G6/G7","Heterosexual / straight","395","[c]","58860","56430"
"Leaver Dept.","2023","Unknown","G6/G7","LGBO","50","[c]","58500","56430"
"Leaver Dept.","2023","Unknown","G6/G7","Undeclared","95","[c]","59760","56430"
"Leaver Dept.","2023","Unknown","G6/G7","Unknown","160","[c]","59570","56430"
"Leaver Dept.","2023","Unknown","SCS level","Heterosexual / straight","80","[c]","87120","79970"
"Leaver Dept.","2023","Unknown","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Heterosexual / straight","550","[c]","37220","35650"
"Leaver Dept.","2023","Unknown","SEO/HEO","LGBO","75","[c]","37020","36650"
