"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - West and North West","Barnet","35","[c]","30430","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - West and North West","Brent","35","[c]","31070","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - West and North West","Ealing","35","[c]","31320","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","50","[c]","31420","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","30","[c]","31400","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Shropshire and Staffordshire","Shropshire","10","[c]","28180","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","55","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","155","[c]","24410","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Shropshire and Staffordshire","Telford and Wrekin","35","[c]","25100","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","60","[c]","25080","27110"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South Yorkshire","Sheffield","80","[c]","26470","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","27200","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Southern Scotland","Scottish Borders","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Southern Scotland","South Ayrshire","15","[c]","26970","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Southern Scotland","South Lanarkshire","20","[c]","26670","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","35","[c]","28340","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","East Surrey","20","[c]","30280","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","90","[c]","25450","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","West Surrey","20","[c]","31720","31280"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","25","[c]","27920","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","35","[c]","25960","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Tees Valley and Durham","Durham","100","[c]","24350","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","20","[c]","24680","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Tees Valley and Durham","South Teesside","35","[c]","26760","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Unknown","45","[c]","27010","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","35","[c]","23290","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Central Scotland","Glasgow City","160","[c]","25210","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","24020","21500"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Central Scotland","North Lanarkshire","80","[c]","22730","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Birmingham","120","[c]","27770","27840"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Coventry","30","[c]","26310","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Dudley","40","[c]","25000","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Sandwell","15","[c]","25450","27840"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Solihull","10","[c]","27720","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Walsall","55","[c]","23700","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Wolverhampton","30","[c]","25450","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","25","[c]","23990","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Central Valleys","75","[c]","25460","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","15","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Gwent Valleys","100","[c]","23880","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Gwynedd","15","[c]","21620","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","South West Wales","25","[c]","24420","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Swansea","50","[c]","23650","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Yorkshire","Bradford","45","[c]","26230","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Yorkshire","Calderdale and Kirklees","60","[c]","27150","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Yorkshire","Leeds","115","[c]","28990","27840"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Yorkshire","Wakefield","15","[c]","29780","27570"
"Leaver CS","2023","Department for Work and Pensions","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Dorset and Somerset","Somerset CC","15","[c]","22090","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Greater Manchester","Greater Manchester South West","20","[c]","23060","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","40","[c]","21910","21590"
"Leaver CS","2023","Department for Work and Pensions","Other","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Highlands and Islands","Na h-Eileanan Siar","15","[c]","21690","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Inner London - West","Westminster","15","[c]","36450","32520"
"Leaver CS","2023","Department for Work and Pensions","Other","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","15","[c]","22480","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Northumberland, and Tyne and Wear","Sunderland","50","[c]","21930","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outer London - East and North East","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","35","[c]","22300","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","Unknown","15","[c]","24650","25110"
"Leaver CS","2023","Department for Work and Pensions","Other","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","West Midlands","Birmingham","30","[c]","22140","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","West Midlands","Coventry","10","[c]","[c]","[c]"
