"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Female","35","[c]","48100","39190"
"Leaver Dept.","2023","Human Resources","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence","Female","65","[c]","28790","22670"
"Leaver Dept.","2023","Human Resources","Ministry of Defence","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice","Female","70","[c]","40480","38920"
"Leaver Dept.","2023","Human Resources","Ministry of Justice","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Attorney General's Departments","Female","140","[c]","42090","32500"
"Leaver Dept.","2023","Legal","Attorney General's Departments","Male","85","[c]","46480","49050"
"Leaver Dept.","2023","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office","Female","315","[c]","47480","41870"
"Leaver Dept.","2023","No function","Cabinet Office","Male","285","[c]","50690","50960"
"Leaver Dept.","2023","No function","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy","Female","290","[c]","41080","40050"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy","Male","245","[c]","42920","40050"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport","Female","90","[c]","45500","37310"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport","Male","80","[c]","46280","38530"
"Leaver Dept.","2023","No function","Department for Education","Female","160","[c]","43360","37880"
"Leaver Dept.","2023","No function","Department for Education","Male","75","[c]","48210","37700"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs","Female","235","[c]","28080","25270"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs","Male","160","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Female","75","[c]","42810","38160"
"Leaver Dept.","2023","No function","Department for International Trade","Male","70","[c]","43420","38160"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities","Female","210","[c]","41590","36490"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities","Male","160","[c]","43690","39260"
"Leaver Dept.","2023","No function","Department for Transport","Female","210","[c]","33520","31040"
"Leaver Dept.","2023","No function","Department for Transport","Male","225","[c]","37950","33350"
"Leaver Dept.","2023","No function","Department for Work and Pensions","Female","1250","[c]","27870","28120"
"Leaver Dept.","2023","No function","Department for Work and Pensions","Male","740","[c]","28000","28120"
"Leaver Dept.","2023","No function","Department of Health and Social Care","Female","140","[c]","40530","36820"
"Leaver Dept.","2023","No function","Department of Health and Social Care","Male","100","[c]","45960","40650"
"Leaver Dept.","2023","No function","Food Standards Agency","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Food Standards Agency","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","HM Revenue and Customs","Female","405","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","HM Revenue and Customs","Male","340","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","HM Treasury","Female","100","[c]","46040","39050"
"Leaver Dept.","2023","No function","HM Treasury","Male","100","[c]","48950","41030"
"Leaver Dept.","2023","No function","Home Office","Female","560","[c]","37060","32000"
"Leaver Dept.","2023","No function","Home Office","Male","445","[c]","36960","29890"
"Leaver Dept.","2023","No function","Ministry of Defence","Female","110","[c]","34600","31020"
"Leaver Dept.","2023","No function","Ministry of Defence","Male","90","[c]","39410","38020"
"Leaver Dept.","2023","No function","Ministry of Justice","Female","855","[c]","30020","25480"
"Leaver Dept.","2023","No function","Ministry of Justice","Male","600","[c]","32110","25830"
"Leaver Dept.","2023","No function","National Crime Agency","Female","35","[c]","40990","38540"
"Leaver Dept.","2023","No function","National Crime Agency","Male","35","[c]","39010","37730"
"Leaver Dept.","2023","No function","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Scottish Government","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","UK Statistics Authority","Female","65","[c]","31890","27700"
"Leaver Dept.","2023","No function","UK Statistics Authority","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Cabinet Office","Female","50","[c]","36310","32000"
"Leaver Dept.","2023","Project Delivery","Cabinet Office","Male","30","[c]","39170","33110"
"Leaver Dept.","2023","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Education","Female","35","[c]","44080","41440"
"Leaver Dept.","2023","Project Delivery","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Work and Pensions","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
