"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Project Delivery","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","AA/AO","AO","65","[c]","22480","22520"
"Leaver CS","2023","Property","Operational Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","AA/AO","AA","20","[c]","22540","22920"
"Leaver CS","2023","Property","Other","AA/AO","AO","15","[c]","27840","28490"
"Leaver CS","2023","Property","Other","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","AA/AO","AA","60","[c]","19230","19010"
"Leaver CS","2023","Property","Property","AA/AO","AO","50","[c]","22510","22220"
"Leaver CS","2023","Property","Property","EO","EO","105","[c]","27460","27000"
"Leaver CS","2023","Property","Property","G6/G7","G6","15","[c]","69330","70620"
"Leaver CS","2023","Property","Property","G6/G7","G7","40","[c]","57600","57150"
"Leaver CS","2023","Property","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","SEO/HEO","HEO","105","[c]","34170","33990"
"Leaver CS","2023","Property","Property","SEO/HEO","SEO","130","[c]","44950","44990"
"Leaver CS","2023","Property","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","AA/AO","AA","265","[c]","23550","22290"
"Leaver CS","2023","Security","Security","AA/AO","AO","320","[c]","33440","30560"
"Leaver CS","2023","Security","Security","EO","EO","90","[c]","37040","32190"
"Leaver CS","2023","Security","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","SEO/HEO","HEO","75","[c]","41790","35650"
"Leaver CS","2023","Security","Security","SEO/HEO","SEO","50","[c]","45240","43750"
"Leaver CS","2023","Security","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","AA/AO","AO","30","[c]","21380","21720"
"Leaver CS","2023","Security","Unknown","EO","EO","20","[c]","25700","25030"
"Leaver CS","2023","Security","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","G6/G7","G7","10","[c]","53840","54100"
"Leaver CS","2023","Security","Unknown","SEO/HEO","HEO","30","[c]","33900","34320"
"Leaver CS","2023","Security","Unknown","SEO/HEO","SEO","10","[c]","40540","41740"
"Leaver CS","2023","Unknown","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","G6/G7","G6","10","[c]","70660","68710"
"Leaver CS","2023","Unknown","Medicine","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","SCS level","SCS level","10","[c]","82420","83400"
"Leaver CS","2023","Unknown","Medicine","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","AA/AO","AO","25","[c]","23590","24630"
"Leaver CS","2023","Unknown","Operational Delivery","EO","EO","30","[c]","28480","28810"
"Leaver CS","2023","Unknown","Operational Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","SEO/HEO","HEO","15","[c]","36120","38020"
"Leaver CS","2023","Unknown","Operational Delivery","SEO/HEO","SEO","20","[c]","43090","41680"
"Leaver CS","2023","Unknown","Other","AA/AO","AA","10","[c]","19830","19280"
"Leaver CS","2023","Unknown","Other","AA/AO","AO","10","[c]","24090","24630"
"Leaver CS","2023","Unknown","Other","EO","EO","20","[c]","27600","27400"
"Leaver CS","2023","Unknown","Other","G6/G7","G6","10","[c]","72560","67080"
"Leaver CS","2023","Unknown","Other","G6/G7","G7","35","[c]","51930","49260"
"Leaver CS","2023","Unknown","Other","SCS level","SCS level","15","[c]","98200","97030"
"Leaver CS","2023","Unknown","Other","SEO/HEO","HEO","30","[c]","34320","33780"
"Leaver CS","2023","Unknown","Other","SEO/HEO","SEO","25","[c]","43050","41250"
"Leaver CS","2023","Unknown","Other","Unknown","Unknown","200","[c]","36830","33920"
"Leaver CS","2023","Unknown","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","AA/AO","AO","40","[c]","23430","22320"
"Leaver CS","2023","Unknown","Policy","EO","EO","35","[c]","25960","27570"
"Leaver CS","2023","Unknown","Policy","G6/G7","G6","15","[c]","71490","72470"
"Leaver CS","2023","Unknown","Policy","G6/G7","G7","35","[c]","56880","55150"
"Leaver CS","2023","Unknown","Policy","SCS level","SCS level","10","[c]","98070","86220"
"Leaver CS","2023","Unknown","Policy","SEO/HEO","HEO","30","[c]","36900","38150"
"Leaver CS","2023","Unknown","Policy","SEO/HEO","SEO","35","[c]","43920","43760"
"Leaver CS","2023","Unknown","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","G6/G7","G6","10","[c]","75930","76060"
"Leaver CS","2023","Unknown","Science and Engineering","G6/G7","G7","15","[c]","52450","49260"
"Leaver CS","2023","Unknown","Science and Engineering","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","SEO/HEO","HEO","20","[c]","31760","30650"
"Leaver CS","2023","Unknown","Science and Engineering","SEO/HEO","SEO","20","[c]","41570","41480"
"Leaver CS","2023","Unknown","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","AA","210","[c]","23300","23340"
"Leaver CS","2023","Unknown","Unknown","AA/AO","AO","190","[c]","26370","26600"
"Leaver CS","2023","Unknown","Unknown","EO","EO","375","[c]","28890","29450"
"Leaver CS","2023","Unknown","Unknown","G6/G7","G6","175","[c]","76600","79110"
"Leaver CS","2023","Unknown","Unknown","G6/G7","G7","295","[c]","59730","61330"
"Leaver CS","2023","Unknown","Unknown","SCS level","SCS level","80","[c]","98310","91410"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","HEO","405","[c]","35430","34730"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","SEO","300","[c]","45950","46690"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","G6/G7","G7","35","[c]","56900","56590"
"Leaver Dept.","2023","Analysis","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","SEO/HEO","HEO","70","[c]","33750","33630"
"Leaver Dept.","2023","Analysis","Economics","SEO/HEO","SEO","20","[c]","40910","39190"
"Leaver Dept.","2023","Analysis","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","SEO/HEO","HEO","10","[c]","32190","31060"
"Leaver Dept.","2023","Analysis","Operational Delivery","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","SEO/HEO","HEO","20","[c]","33990","33930"
"Leaver Dept.","2023","Analysis","Operational Research","SEO/HEO","SEO","15","[c]","42560","43250"
"Leaver Dept.","2023","Analysis","Other","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","G6/G7","G7","15","[c]","49560","49260"
"Leaver Dept.","2023","Analysis","Science and Engineering","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","SEO/HEO","SEO","10","[c]","39690","39890"
"Leaver Dept.","2023","Analysis","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","SEO/HEO","HEO","35","[c]","33100","32800"
"Leaver Dept.","2023","Analysis","Social Research","SEO/HEO","SEO","40","[c]","42290","42710"
"Leaver Dept.","2023","Analysis","Statistics","EO","EO","10","[c]","29640","30100"
"Leaver Dept.","2023","Analysis","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","G6/G7","G7","15","[c]","58700","58960"
"Leaver Dept.","2023","Analysis","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","SEO/HEO","HEO","115","[c]","32880","33250"
"Leaver Dept.","2023","Analysis","Statistics","SEO/HEO","SEO","30","[c]","43120","43920"
"Leaver Dept.","2023","Analysis","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","EO","EO","[c]","[c]","[c]","[c]"
