"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Operational Delivery","70","[c]","31780","28490"
"Leaver CS","2023","Declared disabled","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Statistics","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Commercial","40","[c]","38510","37410"
"Leaver CS","2023","Declared disabled","White","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Communications","Communications","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Counter Fraud","60","[c]","27950","28120"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Tax","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Debt","Operational Delivery","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Debt","Other","50","[c]","22930","21690"
"Leaver CS","2023","Declared disabled","White","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Digital, Data and Technology","120","[c]","40560","36230"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Finance","55","[c]","39430","34370"
"Leaver CS","2023","Declared disabled","White","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Grants Management","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Human Resources","145","[c]","36220","32560"
"Leaver CS","2023","Declared disabled","White","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
