"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","G6/G7","Female","35","[c]","59460","61010"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","EO","Female","80","[c]","26750","27500"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","EO","Male","40","[c]","27030","27500"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","G6/G7","Female","150","[c]","58440","56430"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","G6/G7","Male","105","[c]","58540","56430"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","SEO/HEO","Female","170","[c]","37050","35650"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","SEO/HEO","Male","140","[c]","36600","35650"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Female","65","[c]","56240","53600"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Male","60","[c]","56330","53750"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","115","[c]","36990","35190"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","110","[c]","36460","35050"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Female","30","[c]","56970","56590"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Male","35","[c]","55650","53030"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","50","[c]","35880","35620"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","40","[c]","36160","35620"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","G6/G7","Female","55","[c]","57290","55270"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","G6/G7","Male","30","[c]","57900","55580"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","SEO/HEO","Female","85","[c]","37390","37730"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","SEO/HEO","Male","45","[c]","38210","37880"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Female","40","[c]","21990","22150"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","Female","45","[c]","[c]","[c]"
