"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","Male","115","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Scottish Government","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Scottish Government","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Cabinet Office","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Cabinet Office","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Legal","Female","40","[c]","60820","63730"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Legal","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Legal","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Operational Delivery","Female","305","[c]","24660","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Operational Delivery","Male","135","[c]","28920","23720"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Operational Delivery","Female","255","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Operational Delivery","Male","295","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Policy","Female","5","[c]","[c]","[c]"
