"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","UK Statistics Authority","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Legal","Female","60","[c]","57990","54560"
"Leaver CS","2023","40-49","Attorney General's Departments","Legal","Male","45","[c]","61260","65300"
"Leaver CS","2023","40-49","Attorney General's Departments","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Unknown","Female","85","[c]","60150","59020"
"Leaver CS","2023","40-49","Cabinet Office","Unknown","Male","85","[c]","69690","65310"
"Leaver CS","2023","40-49","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","10","[c]","[c]","[c]"
