"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","AO","Female","30","[c]","22210","22500"
"Leaver CS","2023","50-59","Department for Transport","AO","Male","35","[c]","24580","22500"
"Leaver CS","2023","50-59","Department for Transport","EO","Female","35","[c]","27530","26960"
"Leaver CS","2023","50-59","Department for Transport","EO","Male","100","[c]","27610","26780"
"Leaver CS","2023","50-59","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","AO","Female","505","[c]","21780","21690"
"Leaver CS","2023","50-59","Department for Work and Pensions","AO","Male","165","[c]","21920","21690"
"Leaver CS","2023","50-59","Department for Work and Pensions","EO","Female","580","[c]","28350","28120"
"Leaver CS","2023","50-59","Department for Work and Pensions","EO","Male","265","[c]","28530","28120"
"Leaver CS","2023","50-59","Department for Work and Pensions","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","G7","Male","40","[c]","56640","56240"
"Leaver CS","2023","50-59","Department for Work and Pensions","HEO","Female","50","[c]","34670","34170"
"Leaver CS","2023","50-59","Department for Work and Pensions","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions","SEO","Female","60","[c]","40400","38470"
"Leaver CS","2023","50-59","Department for Work and Pensions","SEO","Male","30","[c]","45850","41480"
"Leaver CS","2023","50-59","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","EO","Female","35","[c]","26350","26730"
"Leaver CS","2023","50-59","Department of Health and Social Care","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","G6","Female","35","[c]","67290","65650"
"Leaver CS","2023","50-59","Department of Health and Social Care","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","G7","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","HEO","Female","40","[c]","31660","30550"
"Leaver CS","2023","50-59","Department of Health and Social Care","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care","SEO","Female","70","[c]","40550","40570"
"Leaver CS","2023","50-59","Department of Health and Social Care","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","AO","Female","215","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","AO","Male","110","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","EO","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","EO","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","G7","Female","35","[c]","[c]","[c]"
