"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","HEO","Female","55","[c]","31750","31440"
"Leaver Dept.","2023","UK Statistics Authority","HEO","Male","30","[c]","31450","31060"
"Leaver Dept.","2023","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SEO","Female","35","[c]","38860","37820"
"Leaver Dept.","2023","UK Statistics Authority","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","AO","Female","340","[c]","21820","21120"
"New entrant CS","2023","Attorney General's Departments","AO","Male","145","[c]","21740","20980"
"New entrant CS","2023","Attorney General's Departments","EO","Female","195","[c]","27690","27760"
"New entrant CS","2023","Attorney General's Departments","EO","Male","75","[c]","27820","27760"
"New entrant CS","2023","Attorney General's Departments","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","G7","Female","145","[c]","52670","52020"
"New entrant CS","2023","Attorney General's Departments","G7","Male","85","[c]","53560","52020"
