"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","AO","70","[c]","22760","21780"
"Leaver Dept.","2023","Undeclared","Operational Delivery","EO","70","[c]","28570","28120"
"Leaver Dept.","2023","Undeclared","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","HEO","35","[c]","32900","32000"
"Leaver Dept.","2023","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","HEO","70","[c]","32150","32000"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","HEO","65","[c]","33150","33250"
"Leaver Dept.","2023","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","HEO","5","[c]","[c]","[c]"
