"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","Male","40","[c]","55730","55720"
"Leaver CS","2023","50-59","Digital, Data and Technology","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
