"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Work and Pensions","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Home Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Ministry of Justice","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Ministry of Justice","Outside London","40","[c]","24890","23640"
"New entrant CS","2023","Declared disabled","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
