"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Finance","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Grants Management","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Grants Management","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Grants Management","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","AA/AO","65","[c]","22690","22400"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","EO","45","[c]","28980","28120"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
