"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Female","Heterosexual / straight","70","[c]","26720","27500"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Male","Heterosexual / straight","35","[c]","27260","27500"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Female","Heterosexual / straight","150","[c]","59000","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Female","Unknown","30","[c]","59520","56460"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Male","Heterosexual / straight","85","[c]","58100","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Male","Unknown","40","[c]","57860","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
