"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Male","Heterosexual / straight","35","[c]","41000","36550"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Female","Heterosexual / straight","440","[c]","34900","31160"
"Leaver Dept.","2023","Asian","No function","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Female","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Male","Heterosexual / straight","295","[c]","33370","29660"
"Leaver Dept.","2023","Asian","No function","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Male","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
