"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","AO","65","[c]","22820","21780"
"Leaver Dept.","2023","Undeclared","No function","EO","75","[c]","28550","28120"
"Leaver Dept.","2023","Undeclared","No function","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","HEO","50","[c]","34670","34550"
"Leaver Dept.","2023","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","HEO","90","[c]","32770","33250"
"Leaver Dept.","2023","Unknown","Analysis","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","HEO","40","[c]","33300","32960"
"Leaver Dept.","2023","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","HEO","70","[c]","32210","32000"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","SEO","35","[c]","40840","40620"
"Leaver Dept.","2023","Unknown","Finance","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","HEO","65","[c]","33150","33250"
"Leaver Dept.","2023","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","AA","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","AO","400","[c]","22700","22220"
"Leaver Dept.","2023","Unknown","No function","EO","335","[c]","28090","27850"
"Leaver Dept.","2023","Unknown","No function","G6","70","[c]","66450","66190"
"Leaver Dept.","2023","Unknown","No function","G7","195","[c]","55810","55020"
"Leaver Dept.","2023","Unknown","No function","HEO","355","[c]","34220","34330"
"Leaver Dept.","2023","Unknown","No function","SCS level","40","[c]","87240","76130"
"Leaver Dept.","2023","Unknown","No function","SEO","180","[c]","41340","41590"
"Leaver Dept.","2023","Unknown","No function","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","HEO","80","[c]","32260","32000"
"Leaver Dept.","2023","Unknown","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","G6","[c]","[c]","[c]","[c]"
