"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Female","70","[c]","35730","32670"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Male","40","[c]","38210","31560"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Valuation Office Agency","Female","35","[c]","33130","27740"
"Leaver Dept.","2023","Declared non-disabled","Valuation Office Agency","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government (excl. agencies)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government (excl. agencies)","Male","35","[c]","41630","38160"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Active Travel England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Active Travel England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Female","75","[c]","29400","28120"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Male","50","[c]","30460","28120"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Driver and Vehicle Licensing Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Driver and Vehicle Licensing Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Driver and Vehicle Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Education Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Education Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Commercial Organisation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Courts and Tribunals Service","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Courts and Tribunals Service","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
