"Status","Year","Disability","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Crown Prosecution Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Electronics and Components Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Electronics and Components Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Electronics and Components Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Electronics and Components Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Electronics and Components Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South West (England)","Heterosexual / straight","45","[c]","32720","30770"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South West (England)","Unknown","60","[c]","32450","32500"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South East (England)","Unknown","130","[c]","36870","39890"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South West (England)","Unknown","210","[c]","37090","30650"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","50","[c]","45280","40050"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","London","Heterosexual / straight","30","[c]","41210","37680"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
