"Status","Year","Age","Disability","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Undeclared","No function","Heterosexual / straight","35","[c]","36690","29970"
"Leaver Dept.","2023","40-49","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","No function","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Counter Fraud","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Debt","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Digital, Data & Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Digital, Data & Technology","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Finance","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","No function","Heterosexual / straight","65","[c]","39980","34170"
"Leaver Dept.","2023","40-49","Unknown","No function","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","No function","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","No function","Unknown","220","[c]","45410","35740"
"Leaver Dept.","2023","40-49","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Project Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Property","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Security","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Heterosexual / straight","145","[c]","33150","28120"
"Leaver Dept.","2023","50-59","Declared disabled","No function","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Heterosexual / straight","30","[c]","33200","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Heterosexual / straight","45","[c]","44840","38470"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Heterosexual / straight","40","[c]","53070","45100"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Human Resources","Heterosexual / straight","70","[c]","40000","37930"
"Leaver Dept.","2023","50-59","Declared non-disabled","Human Resources","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","No function","Heterosexual / straight","535","[c]","37770","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","No function","LGBO","35","[c]","40690","34170"
"Leaver Dept.","2023","50-59","Declared non-disabled","No function","Undeclared","50","[c]","35420","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","No function","Unknown","105","[c]","31050","27570"
"Leaver Dept.","2023","50-59","Declared non-disabled","Project Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
