"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","AA/AO","75","[c]","22690","21780"
"Leaver Dept.","2023","Undeclared","Operational Delivery","EO","70","[c]","28570","28120"
"Leaver Dept.","2023","Undeclared","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","SEO/HEO","45","[c]","36290","33910"
"Leaver Dept.","2023","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","SEO/HEO","105","[c]","34770","33250"
"Leaver Dept.","2023","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SEO/HEO","85","[c]","34390","33250"
"Leaver Dept.","2023","Unknown","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SEO/HEO","40","[c]","35800","33410"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","AA/AO","445","[c]","22460","22150"
"Leaver Dept.","2023","Unknown","Operational Delivery","EO","275","[c]","27790","27570"
"Leaver Dept.","2023","Unknown","Operational Delivery","G6/G7","65","[c]","58070","55340"
"Leaver Dept.","2023","Unknown","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","SEO/HEO","185","[c]","35610","35410"
"Leaver Dept.","2023","Unknown","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","EO","35","[c]","28890","28850"
"Leaver Dept.","2023","Unknown","Policy","G6/G7","120","[c]","57980","56340"
"Leaver Dept.","2023","Unknown","Policy","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SEO/HEO","215","[c]","37930","37610"
"Leaver Dept.","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SEO/HEO","105","[c]","34070","32960"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","SEO/HEO","60","[c]","32560","32000"
"Leaver Dept.","2023","Unknown","Tax","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","90","[c]","27990","28050"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","240","[c]","60040","56430"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","540","[c]","34010","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","SEO/HEO","110","[c]","38590","39090"
"Leaver Dept.","2023","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","SEO/HEO","95","[c]","36680","35410"
"Leaver Dept.","2023","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","EO","70","[c]","28480","28120"
"Leaver Dept.","2023","White","Counter Fraud","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","EO","55","[c]","27270","27170"
"Leaver Dept.","2023","White","Digital, Data and Technology","G6/G7","95","[c]","57050","54690"
"Leaver Dept.","2023","White","Digital, Data and Technology","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","SEO/HEO","200","[c]","38210","38470"
"Leaver Dept.","2023","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SEO/HEO","50","[c]","35560","34140"
"Leaver Dept.","2023","White","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","EO","35","[c]","27730","27520"
"Leaver Dept.","2023","White","Finance","G6/G7","80","[c]","59630","57890"
"Leaver Dept.","2023","White","Finance","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SEO/HEO","100","[c]","37240","37590"
"Leaver Dept.","2023","White","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","AA/AO","60","[c]","22090","22220"
"Leaver Dept.","2023","White","Human Resources","EO","55","[c]","26930","26930"
"Leaver Dept.","2023","White","Human Resources","G6/G7","70","[c]","57510","56470"
"Leaver Dept.","2023","White","Human Resources","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SEO/HEO","205","[c]","36320","35360"
"Leaver Dept.","2023","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
