"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Kent","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Kent","Kent Thames Gateway","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Devon","Devon CC","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Devon","Plymouth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","East Wales","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","East Wales","Monmouthshire and Newport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","Central Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","Swansea","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","Birmingham","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","Coventry","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","Wolverhampton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","York","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Sheffield","30","[c]","35340","32080"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Leeds","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","95","[c]","33220","28120"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","Lincolnshire CC","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Luton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","East Anglia","Cambridgeshire CC","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","East Anglia","Norwich and East Norfolk","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","East Anglia","Peterborough","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","East Anglia","Suffolk CC","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Essex","Heart of Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Essex","West Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - East","Hackney and Newham","90","[c]","31860","31790"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - East","Haringey and Islington","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - East","Lambeth","45","[c]","44220","36930"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - East","Lewisham and Southwark","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - East","Tower Hamlets","225","[c]","45060","37620"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - West","Camden and City of London","40","[c]","35380","31060"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - West","Wandsworth","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - West","Westminster","2575","[c]","46990","41870"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - East and North East","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - East and North East","Bexley and Greenwich","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - East and North East","Enfield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - East and North East","Redbridge and Waltham Forest","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - South","Bromley","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - South","Croydon","155","[c]","44350","37030"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - South","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - West and North West","Barnet","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - West and North West","Ealing","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - West and North West","Harrow and Hillingdon","35","[c]","33640","32520"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - West and North West","Hounslow and Richmond upon Thames","60","[c]","33420","32520"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Northumberland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Sunderland","55","[c]","30300","28120"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Tyneside","345","[c]","30700","28120"
