"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Female","85","[c]","27180","27450"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Male","90","[c]","30810","27570"
"Leaver Dept.","2023","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Male","45","[c]","45310","42170"
"Leaver Dept.","2023","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Female","45","[c]","36350","32960"
"Leaver Dept.","2023","Unknown","Communications","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Female","65","[c]","37770","33150"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Male","80","[c]","38730","34980"
"Leaver Dept.","2023","Unknown","Economics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Male","65","[c]","34420","33250"
"Leaver Dept.","2023","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Female","55","[c]","37210","32000"
"Leaver Dept.","2023","Unknown","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","Female","530","[c]","30470","26750"
"Leaver Dept.","2023","Unknown","Operational Delivery","Male","470","[c]","31920","27610"
"Leaver Dept.","2023","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Female","230","[c]","45630","40860"
"Leaver Dept.","2023","Unknown","Policy","Male","155","[c]","44460","41840"
"Leaver Dept.","2023","Unknown","Project Delivery","Female","75","[c]","35930","32960"
"Leaver Dept.","2023","Unknown","Project Delivery","Male","65","[c]","37970","33250"
"Leaver Dept.","2023","Unknown","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Female","35","[c]","33170","32000"
"Leaver Dept.","2023","Unknown","Statistics","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","525","[c]","38790","32000"
"Leaver Dept.","2023","Unknown","Unknown","Male","430","[c]","41470","34710"
"Leaver Dept.","2023","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","Female","85","[c]","38650","39100"
"Leaver Dept.","2023","White","Commercial","Male","70","[c]","39900","39360"
"Leaver Dept.","2023","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","Female","90","[c]","40820","36300"
"Leaver Dept.","2023","White","Communications","Male","55","[c]","39950","37680"
"Leaver Dept.","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Female","65","[c]","30980","28120"
"Leaver Dept.","2023","White","Counter Fraud","Male","50","[c]","31180","28120"
"Leaver Dept.","2023","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","Female","175","[c]","42200","38850"
"Leaver Dept.","2023","White","Digital, Data and Technology","Male","200","[c]","43880","38950"
"Leaver Dept.","2023","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","Male","60","[c]","52890","45150"
"Leaver Dept.","2023","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Female","130","[c]","45190","39030"
"Leaver Dept.","2023","White","Finance","Male","115","[c]","50330","46150"
"Leaver Dept.","2023","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Female","300","[c]","37440","32790"
"Leaver Dept.","2023","White","Human Resources","Male","105","[c]","38120","37680"
"Leaver Dept.","2023","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Female","80","[c]","58370","55050"
"Leaver Dept.","2023","White","Legal","Male","50","[c]","56180","52790"
"Leaver Dept.","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","Female","2130","[c]","28880","27570"
"Leaver Dept.","2023","White","Operational Delivery","Male","1390","[c]","30900","28120"
"Leaver Dept.","2023","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","Female","110","[c]","36540","28120"
"Leaver Dept.","2023","White","Other","Male","90","[c]","36190","30500"
"Leaver Dept.","2023","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","Female","790","[c]","45200","41160"
"Leaver Dept.","2023","White","Policy","Male","600","[c]","46950","41550"
"Leaver Dept.","2023","White","Policy","Unknown","[c]","[c]","[c]","[c]"
