"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Project Delivery","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Cabinet Office","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","HM Revenue and Customs","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","HM Revenue and Customs","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Defence","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Work and Pensions","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Work and Pensions","SEO/HEO","10","[c]","39100","38470"
"Leaver Dept.","2023","40-49","Unknown","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department of Health and Social Care","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department of Health and Social Care","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Office of Gas and Electricity Markets","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scottish Government","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scottish Government","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scottish Government","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scottish Government","SEO/HEO","15","[c]","42940","41500"
"Leaver Dept.","2023","40-49","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Welsh Government","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Welsh Government","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Cabinet Office","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Work and Pensions","AA/AO","10","[c]","23190","21690"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Work and Pensions","EO","20","[c]","29410","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Department for Work and Pensions","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","HM Revenue and Customs","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
