"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Female","Heterosexual / straight","35","[c]","58220","53810"
"Leaver Dept.","2023","Legal","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","AA/AO","Female","Heterosexual / straight","665","[c]","21980","21690"
"Leaver Dept.","2023","No function","AA/AO","Female","LGBO","55","[c]","21580","21690"
"Leaver Dept.","2023","No function","AA/AO","Female","Undeclared","70","[c]","21920","21690"
"Leaver Dept.","2023","No function","AA/AO","Female","Unknown","425","[c]","22480","21780"
"Leaver Dept.","2023","No function","AA/AO","Male","Heterosexual / straight","450","[c]","22200","21690"
"Leaver Dept.","2023","No function","AA/AO","Male","LGBO","45","[c]","22380","21690"
"Leaver Dept.","2023","No function","AA/AO","Male","Undeclared","50","[c]","22690","21690"
"Leaver Dept.","2023","No function","AA/AO","Male","Unknown","325","[c]","22310","21830"
"Leaver Dept.","2023","No function","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","EO","Female","Heterosexual / straight","1060","[c]","28250","28120"
"Leaver Dept.","2023","No function","EO","Female","LGBO","75","[c]","28100","28120"
"Leaver Dept.","2023","No function","EO","Female","Undeclared","80","[c]","28250","27910"
"Leaver Dept.","2023","No function","EO","Female","Unknown","290","[c]","28080","28120"
"Leaver Dept.","2023","No function","EO","Male","Heterosexual / straight","675","[c]","28360","28120"
"Leaver Dept.","2023","No function","EO","Male","LGBO","85","[c]","28370","28120"
"Leaver Dept.","2023","No function","EO","Male","Undeclared","65","[c]","28160","27840"
"Leaver Dept.","2023","No function","EO","Male","Unknown","220","[c]","28260","28120"
"Leaver Dept.","2023","No function","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","G6/G7","Female","Heterosexual / straight","465","[c]","58440","56430"
"Leaver Dept.","2023","No function","G6/G7","Female","LGBO","40","[c]","56450","54860"
"Leaver Dept.","2023","No function","G6/G7","Female","Undeclared","55","[c]","57700","56370"
"Leaver Dept.","2023","No function","G6/G7","Female","Unknown","145","[c]","58760","59000"
"Leaver Dept.","2023","No function","G6/G7","Male","Heterosexual / straight","345","[c]","57890","55720"
"Leaver Dept.","2023","No function","G6/G7","Male","LGBO","50","[c]","57280","55370"
"Leaver Dept.","2023","No function","G6/G7","Male","Undeclared","55","[c]","59740","58230"
"Leaver Dept.","2023","No function","G6/G7","Male","Unknown","150","[c]","58690","56430"
"Leaver Dept.","2023","No function","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Female","Heterosexual / straight","75","[c]","82360","77520"
"Leaver Dept.","2023","No function","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Male","Heterosexual / straight","80","[c]","94320","86740"
"Leaver Dept.","2023","No function","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SEO/HEO","Female","Heterosexual / straight","990","[c]","36710","35650"
"Leaver Dept.","2023","No function","SEO/HEO","Female","LGBO","110","[c]","36630","35800"
"Leaver Dept.","2023","No function","SEO/HEO","Female","Undeclared","115","[c]","36860","36050"
"Leaver Dept.","2023","No function","SEO/HEO","Female","Unknown","360","[c]","37050","36180"
"Leaver Dept.","2023","No function","SEO/HEO","Male","Heterosexual / straight","670","[c]","37060","36180"
"Leaver Dept.","2023","No function","SEO/HEO","Male","LGBO","95","[c]","36790","35700"
"Leaver Dept.","2023","No function","SEO/HEO","Male","Undeclared","80","[c]","36880","35670"
"Leaver Dept.","2023","No function","SEO/HEO","Male","Unknown","300","[c]","37490","36650"
"Leaver Dept.","2023","No function","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Female","Heterosexual / straight","40","[c]","57460","54540"
"Leaver Dept.","2023","Project Delivery","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Female","Heterosexual / straight","85","[c]","37590","37300"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Female","Unknown","75","[c]","33830","32960"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Male","Heterosexual / straight","65","[c]","37510","37170"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
