"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","AA/AO","Unknown","80","[c]","21050","19500"
"Leaver CS","2023","Unknown","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","G6/G7","Unknown","65","[c]","53280","49260"
"Leaver CS","2023","Unknown","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","SEO/HEO","Unknown","155","[c]","34790","31560"
"Leaver CS","2023","Unknown","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","G6/G7","Unknown","130","[c]","67570","66400"
"Leaver CS","2023","Unknown","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SEO/HEO","Unknown","40","[c]","36830","37300"
"Leaver CS","2023","Unknown","Commercial","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SEO/HEO","Unknown","40","[c]","38540","40050"
"Leaver CS","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","EO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","SEO/HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","AA/AO","Unknown","225","[c]","21530","21690"
"Leaver CS","2023","Unknown","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","EO","Unknown","75","[c]","28200","28120"
"Leaver CS","2023","Unknown","Digital, Data & Technology","G6/G7","Heterosexual / straight","55","[c]","59650","58590"
"Leaver CS","2023","Unknown","Digital, Data & Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","G6/G7","Unknown","140","[c]","59420","57040"
"Leaver CS","2023","Unknown","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","65","[c]","38540","38330"
"Leaver CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","Unknown","200","[c]","37700","38470"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SEO/HEO","Unknown","55","[c]","38520","38630"
"Leaver CS","2023","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","AA/AO","Unknown","45","[c]","21680","21720"
"Leaver CS","2023","Unknown","Human Resources","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","EO","Unknown","45","[c]","26380","26250"
"Leaver CS","2023","Unknown","Human Resources","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SEO/HEO","Unknown","80","[c]","41460","40890"
"Leaver CS","2023","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","G6/G7","Unknown","45","[c]","60660","56750"
"Leaver CS","2023","Unknown","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","AA/AO","Heterosexual / straight","395","[c]","22430","22220"
"Leaver CS","2023","Unknown","No function","AA/AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","AA/AO","Unknown","3270","[c]","22510","21960"
"Leaver CS","2023","Unknown","No function","EO","Heterosexual / straight","300","[c]","31000","29530"
"Leaver CS","2023","Unknown","No function","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","EO","Unknown","1185","[c]","28760","28030"
"Leaver CS","2023","Unknown","No function","G6/G7","Heterosexual / straight","110","[c]","59760","57430"
"Leaver CS","2023","Unknown","No function","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","G6/G7","Unknown","330","[c]","59590","57510"
"Leaver CS","2023","Unknown","No function","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","SCS level","Unknown","65","[c]","99540","91210"
"Leaver CS","2023","Unknown","No function","SEO/HEO","Heterosexual / straight","260","[c]","39660","40260"
"Leaver CS","2023","Unknown","No function","SEO/HEO","LGBO","20","[c]","[c]","[c]"
