"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Finance","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Devon CC","20","[c]","23450","22150"
"Leaver CS","2023","Grants Management","East Cumbria","10","[c]","25980","22150"
"Leaver CS","2023","Grants Management","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Nottingham","15","[c]","23080","22150"
"Leaver CS","2023","Grants Management","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Tyneside","20","[c]","24110","22150"
"Leaver CS","2023","Grants Management","West Cumbria","45","[c]","22970","22150"
"Leaver CS","2023","Grants Management","Worcestershire CC","15","[c]","22590","21720"
"Leaver CS","2023","Grants Management","York","20","[c]","24040","21720"
"Leaver CS","2023","Human Resources","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","38890","33000"
"Leaver CS","2023","Human Resources","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Berkshire","10","[c]","33870","35310"
"Leaver CS","2023","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Birmingham","20","[c]","39230","30540"
"Leaver CS","2023","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Blackpool","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Bristol, City of","30","[c]","34490","27450"
"Leaver CS","2023","Human Resources","Buckinghamshire","15","[c]","31370","25290"
"Leaver CS","2023","Human Resources","Cambridgeshire CC","15","[c]","30630","23330"
"Leaver CS","2023","Human Resources","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cardiff and Vale of Glamorgan","35","[c]","39030","29900"
"Leaver CS","2023","Human Resources","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Central Hampshire","45","[c]","26560","23810"
"Leaver CS","2023","Human Resources","Cheshire East","25","[c]","26150","22220"
"Leaver CS","2023","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","City of Edinburgh","15","[c]","39990","38170"
"Leaver CS","2023","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cornwall and Isles of Scilly","10","[c]","26840","26350"
"Leaver CS","2023","Human Resources","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Croydon","20","[c]","52140","57430"
"Leaver CS","2023","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Devon CC","15","[c]","31360","26670"
"Leaver CS","2023","Human Resources","Dorset","20","[c]","28170","26350"
"Leaver CS","2023","Human Resources","Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Riding of Yorkshire","25","[c]","27730","27470"
"Leaver CS","2023","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Glasgow City","40","[c]","27710","22330"
"Leaver CS","2023","Human Resources","Gloucestershire CC","15","[c]","25860","22330"
"Leaver CS","2023","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester South West","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, County of","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancaster and Wyre","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leeds","20","[c]","35730","34170"
"Leaver CS","2023","Human Resources","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire CC","25","[c]","25420","22220"
"Leaver CS","2023","Human Resources","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Liverpool","15","[c]","31670","29200"
"Leaver CS","2023","Human Resources","Manchester","20","[c]","30160","31920"
"Leaver CS","2023","Human Resources","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Monmouthshire and Newport","25","[c]","34950","33150"
"Leaver CS","2023","Human Resources","North Hampshire","20","[c]","29360","27470"
"Leaver CS","2023","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire CC","25","[c]","28970","22220"
"Leaver CS","2023","Human Resources","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Norwich and East Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Nottingham","30","[c]","31530","28080"
"Leaver CS","2023","Human Resources","Overseas","55","[c]","50410","48580"
"Leaver CS","2023","Human Resources","Oxfordshire CC","20","[c]","31090","27070"
"Leaver CS","2023","Human Resources","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Plymouth","15","[c]","31300","22330"
"Leaver CS","2023","Human Resources","Portsmouth","30","[c]","36070","32960"
"Leaver CS","2023","Human Resources","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Shropshire","40","[c]","29930","30010"
"Leaver CS","2023","Human Resources","Somerset CC","15","[c]","29090","23890"
"Leaver CS","2023","Human Resources","South Hampshire","35","[c]","36600","33630"
"Leaver CS","2023","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Staffordshire CC","15","[c]","30820","28520"
"Leaver CS","2023","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Suffolk CC","25","[c]","27450","26960"
"Leaver CS","2023","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Swansea","15","[c]","37190","35430"
"Leaver CS","2023","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tower Hamlets","40","[c]","50280","43650"
"Leaver CS","2023","Human Resources","Tyneside","40","[c]","27760","21720"
"Leaver CS","2023","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Warwickshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Kent","10","[c]","30330","27070"
"Leaver CS","2023","Human Resources","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Westminster","180","[c]","48080","43650"
"Leaver CS","2023","Human Resources","Wiltshire","65","[c]","33130","27470"
"Leaver CS","2023","Human Resources","Wirral","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","York","15","[c]","32490","24610"
"Leaver CS","2023","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Westminster","20","[c]","59700","53070"
"Leaver CS","2023","Internal Audit","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Berkshire","15","[c]","36190","28190"
"Leaver CS","2023","Legal","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Birmingham","40","[c]","39440","37030"
"Leaver CS","2023","Legal","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Brighton and Hove","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bristol, City of","15","[c]","37990","33810"
"Leaver CS","2023","Legal","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cardiff and Vale of Glamorgan","20","[c]","40960","38760"
"Leaver CS","2023","Legal","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Croydon","10","[c]","42530","37480"
"Leaver CS","2023","Legal","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Kent","15","[c]","34040","24480"
"Leaver CS","2023","Legal","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Heart of Essex","15","[c]","42080","40800"
"Leaver CS","2023","Legal","Hertfordshire CC","10","[c]","41090","34120"
"Leaver CS","2023","Legal","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leeds","40","[c]","42860","32500"
"Leaver CS","2023","Legal","Leicester","20","[c]","38820","28080"
"Leaver CS","2023","Legal","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Liverpool","20","[c]","38780","31930"
"Leaver CS","2023","Legal","Manchester","25","[c]","45080","49050"
"Leaver CS","2023","Legal","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Nottingham","30","[c]","38070","36290"
"Leaver CS","2023","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Sheffield","10","[c]","29340","23650"
"Leaver CS","2023","Legal","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
