"Status","Year","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Dorset","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Dudley","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Durham","75","[c]","27610","22520"
"Leaver Dept.","2023","Declared non-disabled","Ealing","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Ayrshire and North Ayrshire mainland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Cumbria","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Derbyshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Kent","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Riding of Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Sussex CC","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Enfield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Falkirk","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Flintshire and Wrexham","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Glasgow City","290","[c]","29320","27570"
"Leaver Dept.","2023","Declared non-disabled","Gloucestershire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester North East","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester North West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester South East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester South West","205","[c]","29630","27880"
"Leaver Dept.","2023","Declared non-disabled","Gwent Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Gwynedd","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Hackney and Newham","90","[c]","31860","31790"
"Leaver Dept.","2023","Declared non-disabled","Haringey and Islington","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Harrow and Hillingdon","35","[c]","33640","32520"
"Leaver Dept.","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Heart of Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Hertfordshire CC","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Hounslow and Richmond upon Thames","60","[c]","33420","32520"
"Leaver Dept.","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Kent Thames Gateway","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lambeth","45","[c]","44220","36930"
"Leaver Dept.","2023","Declared non-disabled","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Leeds","260","[c]","34700","31480"
"Leaver Dept.","2023","Declared non-disabled","Leicester","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lewisham and Southwark","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lincolnshire CC","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Liverpool","185","[c]","29300","26910"
"Leaver Dept.","2023","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Luton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Manchester","195","[c]","36640","32380"
"Leaver Dept.","2023","Declared non-disabled","Medway","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mid Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mid Lancashire","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Milton Keynes","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","100","[c]","36800","31560"
"Leaver Dept.","2023","Declared non-disabled","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Lanarkshire","35","[c]","24650","27570"
"Leaver Dept.","2023","Declared non-disabled","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire CC","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and North East Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","95","[c]","33220","28120"
"Leaver Dept.","2023","Declared non-disabled","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Peterborough","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Portsmouth","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Redbridge and Waltham Forest","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sandwell","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Borders","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","80","[c]","29910","28120"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","130","[c]","35660","32160"
"Leaver Dept.","2023","Declared non-disabled","Shropshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Solihull","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Ayrshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","40","[c]","32010","28030"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Teesside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southampton","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Staffordshire CC","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Stoke-on-Trent","55","[c]","24860","21730"
"Leaver Dept.","2023","Declared non-disabled","Suffolk CC","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sunderland","55","[c]","30300","28120"
"Leaver Dept.","2023","Declared non-disabled","Swansea","185","[c]","30630","27770"
"Leaver Dept.","2023","Declared non-disabled","Swindon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Telford and Wrekin","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","225","[c]","45060","37620"
"Leaver Dept.","2023","Declared non-disabled","Tyneside","345","[c]","30700","28120"
"Leaver Dept.","2023","Declared non-disabled","Unknown","45","[c]","34080","32520"
"Leaver Dept.","2023","Declared non-disabled","Wakefield","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Walsall","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wandsworth","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Warrington","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Warwickshire CC","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Lothian","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Surrey","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Sussex (North East)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Sussex (South West)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Westminster","2575","[c]","46990","41870"
"Leaver Dept.","2023","Declared non-disabled","Wiltshire","35","[c]","36870","33990"
"Leaver Dept.","2023","Declared non-disabled","Wirral","35","[c]","27380","27570"
"Leaver Dept.","2023","Declared non-disabled","Wolverhampton","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Worcestershire CC","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","York","75","[c]","38520","36510"
"Leaver Dept.","2023","Undeclared","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Birmingham","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bristol, City of","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Central Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Croydon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Glasgow City","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester South West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lambeth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leeds","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Sheffield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South Ayrshire","[c]","[c]","[c]","[c]"
