"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","South West (England)","Female","45","[c]","37830","34850"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","South West (England)","Male","45","[c]","39220","34850"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Female","200","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Male","225","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","East of England","Female","230","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","East of England","Male","240","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","London","Female","285","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","London","Male","175","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","Female","105","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","Male","130","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","Female","235","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","Male","235","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","Female","390","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","Male","375","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","Female","155","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","Male","160","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Wales","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Wales","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Female","225","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Male","200","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Female","225","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Male","200","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","Female","135","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","Male","150","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Female","245","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Male","140","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Female","270","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Male","215","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","Female","165","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","Male","135","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","London","Female","75","[c]","44390","37900"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","London","Male","95","[c]","46500","38890"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Health and Safety Executive","North East (England)","Female","[c]","[c]","[c]","[c]"
