"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Analysis","UK Statistics Authority","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Ministry of Defence","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Department for Work and Pensions","Female","35","[c]","29180","28120"
"Leaver Dept.","2023","20-29","Counter Fraud","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","HM Revenue and Customs","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","HM Revenue and Customs","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Cabinet Office","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Cabinet Office","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Home Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Home Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Cabinet Office","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Department for Education","Male","[c]","[c]","[c]","[c]"
