"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
