"Status","Year","Function_of_post","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","65","[c]","29320","26670"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","400","[c]","32370","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Male","Undeclared","40","[c]","37880","41460"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Male","Unknown","130","[c]","29510","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Female","Unknown","35","[c]","30050","29250"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Male","Undeclared","[c]","[c]","[c]","[c]"
