"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Estyn","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","FCDO Services","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","FCDO Services","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Scotland","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Forestry and Land Scotland","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Forestry and Land Scotland","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Actuary's Department","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Commercial Organisation","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Internal Audit Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Internal Audit Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Internal Audit Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Internal Audit Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Legal Department","London","Female","40","[c]","52410","52790"
"Leaver CS","2023","30-39","Government Legal Department","London","Male","35","[c]","57320","52790"
"Leaver CS","2023","30-39","Government Legal Department","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Legal Department","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Legal Department","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Legal Department","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Government Property Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","London","Female","50","[c]","32150","26890"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","London","Male","40","[c]","30900","28310"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Courts and Tribunals Service","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","East Midlands (England)","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","East Midlands (England)","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","East of England","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","East of England","Male","110","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","London","Female","140","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","London","Male","100","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","North East (England)","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","North East (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","North West (England)","Female","125","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Prison and Probation Service","North West (England)","Male","95","[c]","[c]","[c]"
