"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Debt","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","350","[c]","41840","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","LGBO","35","[c]","44380","41800"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Undeclared","40","[c]","41370","38030"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","190","[c]","38680","34450"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Heterosexual / straight","50","[c]","48090","50650"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Heterosexual / straight","235","[c]","45650","39150"
"Leaver Dept.","2023","Finance","Finance","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Unknown","125","[c]","38160","33250"
"Leaver Dept.","2023","Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Heterosexual / straight","360","[c]","38290","33340"
"Leaver Dept.","2023","Human Resources","Human Resources","LGBO","40","[c]","34360","32000"
"Leaver Dept.","2023","Human Resources","Human Resources","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Unknown","90","[c]","35610","32080"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","Heterosexual / straight","50","[c]","34730","29690"
"Leaver Dept.","2023","Human Resources","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Heterosexual / straight","110","[c]","37780","34280"
"Leaver Dept.","2023","Human Resources","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Legal","Heterosexual / straight","80","[c]","56120","52790"
"Leaver Dept.","2023","Legal","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Legal","Unknown","55","[c]","58710","56630"
"Leaver Dept.","2023","Legal","Operational Delivery","Heterosexual / straight","65","[c]","28150","26900"
"Leaver Dept.","2023","Legal","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","Heterosexual / straight","35","[c]","35570","34510"
"Leaver Dept.","2023","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","Heterosexual / straight","55","[c]","37680","32120"
"Leaver Dept.","2023","No function","International Trade","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
