"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Female","Heterosexual / straight","100","[c]","40050","38160"
"Leaver CS","2023","Welsh Government","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Male","Heterosexual / straight","65","[c]","46910","38160"
"Leaver CS","2023","Welsh Government","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Female","Heterosexual / straight","75","[c]","44950","41340"
"Leaver Dept.","2023","Attorney General's Departments","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Male","Heterosexual / straight","35","[c]","45080","51250"
"Leaver Dept.","2023","Attorney General's Departments","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Female","Heterosexual / straight","45","[c]","33440","30560"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","London","Female","Heterosexual / straight","325","[c]","47380","41870"
"Leaver Dept.","2023","Cabinet Office","London","Female","LGBO","35","[c]","40810","36650"
"Leaver Dept.","2023","Cabinet Office","London","Female","Undeclared","35","[c]","44720","40600"
"Leaver Dept.","2023","Cabinet Office","London","Female","Unknown","300","[c]","36500","32000"
"Leaver Dept.","2023","Cabinet Office","London","Male","Heterosexual / straight","205","[c]","49860","41870"
"Leaver Dept.","2023","Cabinet Office","London","Male","LGBO","40","[c]","46320","40600"
"Leaver Dept.","2023","Cabinet Office","London","Male","Undeclared","40","[c]","48630","54700"
"Leaver Dept.","2023","Cabinet Office","London","Male","Unknown","270","[c]","39350","32960"
"Leaver Dept.","2023","Cabinet Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Outside London","Female","Heterosexual / straight","120","[c]","37840","34260"
"Leaver Dept.","2023","Cabinet Office","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Outside London","Female","Unknown","90","[c]","34110","32000"
"Leaver Dept.","2023","Cabinet Office","Outside London","Male","Heterosexual / straight","85","[c]","38430","33500"
"Leaver Dept.","2023","Cabinet Office","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Outside London","Male","Unknown","55","[c]","32280","32000"
"Leaver Dept.","2023","Cabinet Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Female","Heterosexual / straight","180","[c]","44160","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Female","Unknown","35","[c]","48820","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Male","Heterosexual / straight","150","[c]","44170","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Male","Unknown","35","[c]","45150","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
