"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Undeclared","75","[c]","29260","27570"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Heterosexual / straight","75","[c]","42960","38020"
"Leaver Dept.","2023","Undeclared","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Undeclared","50","[c]","48350","51000"
"Leaver Dept.","2023","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","40","[c]","34350","32000"
"Leaver Dept.","2023","Unknown","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Unknown","60","[c]","36550","32960"
"Leaver Dept.","2023","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Heterosexual / straight","55","[c]","41470","38540"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Unknown","145","[c]","38970","36240"
"Leaver Dept.","2023","Unknown","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Unknown","100","[c]","37850","33250"
"Leaver Dept.","2023","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","65","[c]","36770","32640"
"Leaver Dept.","2023","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Unknown","65","[c]","52710","52790"
"Leaver Dept.","2023","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","Heterosexual / straight","255","[c]","31870","28840"
"Leaver Dept.","2023","Unknown","Operational Delivery","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","Unknown","905","[c]","31440","27570"
"Leaver Dept.","2023","Unknown","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Research","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Unknown","90","[c]","39460","35620"
"Leaver Dept.","2023","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Heterosexual / straight","130","[c]","44640","39910"
"Leaver Dept.","2023","Unknown","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Unknown","365","[c]","45220","41440"
"Leaver Dept.","2023","Unknown","Project Delivery","Heterosexual / straight","40","[c]","38390","36740"
"Leaver Dept.","2023","Unknown","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","140","[c]","37100","33250"
"Leaver Dept.","2023","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Unknown","60","[c]","38710","32960"
"Leaver Dept.","2023","Unknown","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Unknown","60","[c]","33470","32880"
"Leaver Dept.","2023","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Heterosexual / straight","250","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Undeclared","180","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","710","[c]","39810","32960"
"Leaver Dept.","2023","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Heterosexual / straight","30","[c]","37490","35280"
"New entrant CS","2023","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Heterosexual / straight","45","[c]","27800","26120"
"New entrant CS","2023","Declared disabled","Counter Fraud","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","Heterosexual / straight","135","[c]","38750","36500"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","LGBO","35","[c]","38390","34700"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Economics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Heterosexual / straight","45","[c]","37620","33530"
"New entrant CS","2023","Declared disabled","Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Heterosexual / straight","80","[c]","30410","28000"
"New entrant CS","2023","Declared disabled","Human Resources","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inspector of Education and Training","Heterosexual / straight","15","[c]","[c]","[c]"
