"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Commercial","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Inner London - West","70","[c]","40450","39820"
"Leaver CS","2023","Unknown","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Corporate Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Corporate Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","London","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","Inner London - East","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","Inner London - West","90","[c]","49730","51970"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","Outer London - South","60","[c]","48030","43210"
"Leaver CS","2023","Unknown","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","North West (England)","Greater Manchester","45","[c]","42080","38880"
"Leaver CS","2023","Unknown","Digital, Data and Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","South West (England)","Devon","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Wales","East Wales","55","[c]","43000","37690"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Wales","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","West Midlands (England)","West Midlands","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Geography","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Geography","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Geography","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
