"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Department for Education","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","EO","Heterosexual / straight","55","[c]","26580","25900"
"New entrant CS","2023","20-29","Department for Education","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","SEO/HEO","Heterosexual / straight","70","[c]","34280","34030"
"New entrant CS","2023","20-29","Department for Education","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","140","[c]","22640","22150"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","40","[c]","22630","22150"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","65","[c]","22340","22150"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","90","[c]","27000","25920"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","150","[c]","33870","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","50","[c]","34910","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","Heterosexual / straight","45","[c]","27860","29280"
"New entrant CS","2023","20-29","Department for International Trade","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","Unknown","55","[c]","24070","25660"
"New entrant CS","2023","20-29","Department for International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","SEO/HEO","Heterosexual / straight","105","[c]","35190","35010"
"New entrant CS","2023","20-29","Department for International Trade","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","SEO/HEO","Unknown","40","[c]","35850","35010"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","55","[c]","34160","33880"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","AA/AO","Heterosexual / straight","220","[c]","22320","22500"
"New entrant CS","2023","20-29","Department for Transport","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","AA/AO","Unknown","95","[c]","22540","22500"
"New entrant CS","2023","20-29","Department for Transport","EO","Heterosexual / straight","45","[c]","27440","26780"
"New entrant CS","2023","20-29","Department for Transport","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","EO","Unknown","45","[c]","27500","26780"
"New entrant CS","2023","20-29","Department for Transport","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","SEO/HEO","Heterosexual / straight","90","[c]","35200","35400"
"New entrant CS","2023","20-29","Department for Transport","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","SEO/HEO","Unknown","50","[c]","34450","35400"
"New entrant CS","2023","20-29","Department for Work and Pensions","AA/AO","Heterosexual / straight","510","[c]","21920","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions","AA/AO","LGBO","70","[c]","21960","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions","AA/AO","Undeclared","35","[c]","22000","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions","AA/AO","Unknown","105","[c]","21830","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions","EO","Heterosexual / straight","270","[c]","27820","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions","EO","LGBO","40","[c]","27320","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions","EO","Unknown","45","[c]","26790","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","150","[c]","36130","34170"
"New entrant CS","2023","20-29","Department for Work and Pensions","SEO/HEO","LGBO","35","[c]","35060","34170"
"New entrant CS","2023","20-29","Department for Work and Pensions","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Work and Pensions","SEO/HEO","Unknown","45","[c]","36960","35680"
"New entrant CS","2023","20-29","Department of Health and Social Care","AA/AO","Heterosexual / straight","30","[c]","22480","23000"
"New entrant CS","2023","20-29","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","AA/AO","Unknown","60","[c]","21750","20470"
"New entrant CS","2023","20-29","Department of Health and Social Care","EO","Heterosexual / straight","70","[c]","27110","27840"
"New entrant CS","2023","20-29","Department of Health and Social Care","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","EO","Undeclared","60","[c]","27370","28770"
"New entrant CS","2023","20-29","Department of Health and Social Care","EO","Unknown","60","[c]","26410","27570"
"New entrant CS","2023","20-29","Department of Health and Social Care","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","85","[c]","34490","34190"
"New entrant CS","2023","20-29","Department of Health and Social Care","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care","SEO/HEO","Undeclared","55","[c]","34720","34190"
"New entrant CS","2023","20-29","Department of Health and Social Care","SEO/HEO","Unknown","90","[c]","35680","33330"
"New entrant CS","2023","20-29","Estyn","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","AA/AO","Unknown","55","[c]","23240","23390"
"New entrant CS","2023","20-29","HM Land Registry","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs","AA/AO","Heterosexual / straight","720","[c]","22930","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","AA/AO","LGBO","120","[c]","22630","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","AA/AO","Undeclared","45","[c]","22620","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","AA/AO","Unknown","720","[c]","22890","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","EO","Heterosexual / straight","160","[c]","28060","27650"
