"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Tax","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Male","60","[c]","44790","40670"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Finance","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Finance","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Human Resources","Male","35","[c]","37040","36460"
"Leaver CS","2023","Undeclared","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Medicine","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Operational Delivery","Female","365","[c]","27040","24690"
"Leaver CS","2023","Undeclared","No function","Operational Delivery","Male","430","[c]","30870","27570"
"Leaver CS","2023","Undeclared","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Other","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Policy","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Policy","Male","45","[c]","49030","46470"
"Leaver CS","2023","Undeclared","No function","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Science and Engineering","Male","35","[c]","39110","36370"
"Leaver CS","2023","Undeclared","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Social Research","Female","[c]","[c]","[c]","[c]"
