"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Counter Fraud","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Operational Delivery","240","[c]","29440","28310"
"Leaver Dept.","2023","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Policy","85","[c]","38150","35620"
"Leaver Dept.","2023","Black","No function","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Tax","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Project Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
