"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Operational Research","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","AO","Heterosexual / straight","50","[c]","21700","21690"
"Leaver Dept.","2023","Other","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","EO","EO","Heterosexual / straight","50","[c]","28490","28120"
"Leaver Dept.","2023","Other","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","EO","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","HEO","Heterosexual / straight","40","[c]","34020","33570"
"Leaver Dept.","2023","Other","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","EO","EO","Heterosexual / straight","130","[c]","28220","27930"
"Leaver Dept.","2023","Policy","EO","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","EO","EO","Unknown","35","[c]","28930","29320"
"Leaver Dept.","2023","Policy","G6/G7","G6","Heterosexual / straight","105","[c]","67100","65560"
"Leaver Dept.","2023","Policy","G6/G7","G6","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","G6/G7","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","G6/G7","G6","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","G6/G7","G7","Heterosexual / straight","345","[c]","54940","54350"
"Leaver Dept.","2023","Policy","G6/G7","G7","LGBO","45","[c]","54730","54080"
"Leaver Dept.","2023","Policy","G6/G7","G7","Undeclared","45","[c]","54210","53950"
"Leaver Dept.","2023","Policy","G6/G7","G7","Unknown","95","[c]","55840","54950"
"Leaver Dept.","2023","Policy","SCS level","SCS level","Heterosexual / straight","70","[c]","84540","78840"
"Leaver Dept.","2023","Policy","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","SCS level","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","SEO/HEO","HEO","Heterosexual / straight","455","[c]","34160","34020"
"Leaver Dept.","2023","Policy","SEO/HEO","HEO","LGBO","65","[c]","33920","33570"
"Leaver Dept.","2023","Policy","SEO/HEO","HEO","Undeclared","60","[c]","35230","34260"
"Leaver Dept.","2023","Policy","SEO/HEO","HEO","Unknown","140","[c]","35110","34560"
"Leaver Dept.","2023","Policy","SEO/HEO","SEO","Heterosexual / straight","325","[c]","40910","40670"
"Leaver Dept.","2023","Policy","SEO/HEO","SEO","LGBO","40","[c]","41140","40050"
"Leaver Dept.","2023","Policy","SEO/HEO","SEO","Undeclared","35","[c]","41430","41440"
"Leaver Dept.","2023","Policy","SEO/HEO","SEO","Unknown","90","[c]","41820","41750"
"Leaver Dept.","2023","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","EO","Heterosexual / straight","35","[c]","27520","27140"
"Leaver Dept.","2023","Project Delivery","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G7","Heterosexual / straight","55","[c]","53550","53380"
"Leaver Dept.","2023","Project Delivery","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","HEO","Heterosexual / straight","95","[c]","34490","34170"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","HEO","Unknown","95","[c]","32320","32000"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","SEO","Heterosexual / straight","95","[c]","40990","41200"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","HEO","Unknown","30","[c]","31060","31760"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SEO/HEO","HEO","Heterosexual / straight","35","[c]","33290","33210"
"Leaver Dept.","2023","Statistics","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","SEO/HEO","HEO","Unknown","70","[c]","32270","32000"
"Leaver Dept.","2023","Statistics","SEO/HEO","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
