"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","AA","Heterosexual / straight","35","[c]","22170","22180"
"New entrant CS","2023","40-49","Scottish Government","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","AA","Unknown","130","[c]","22450","22180"
"New entrant CS","2023","40-49","Scottish Government","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","AO","Unknown","45","[c]","25160","25710"
"New entrant CS","2023","40-49","Scottish Government","EO","Heterosexual / straight","100","[c]","29400","29100"
"New entrant CS","2023","40-49","Scottish Government","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","EO","Unknown","95","[c]","29670","29100"
"New entrant CS","2023","40-49","Scottish Government","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G7","Unknown","40","[c]","57440","57360"
"New entrant CS","2023","40-49","Scottish Government","HEO","Heterosexual / straight","55","[c]","35190","33600"
"New entrant CS","2023","40-49","Scottish Government","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","HEO","Unknown","65","[c]","35530","35020"
"New entrant CS","2023","40-49","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","SEO","Heterosexual / straight","35","[c]","45720","46640"
"New entrant CS","2023","40-49","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","SEO","Unknown","40","[c]","45170","42860"
"New entrant CS","2023","40-49","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
