"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Attorney General's Departments","Commercial","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Corporate Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Corporate Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","Inner London - West","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","East Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Essex","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Greater Manchester","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Greater Manchester","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Inner London - West","Female","135","[c]","55390","53390"
"Leaver CS","2023","Attorney General's Departments","Legal","Inner London - West","Male","100","[c]","61820","62300"
"Leaver CS","2023","Attorney General's Departments","Legal","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Merseyside","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
