"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","No function","Unknown","480","[c]","23710","23640"
"New entrant CS","2023","50-59","Project Delivery","AO","10","[c]","22010","22150"
"New entrant CS","2023","50-59","Project Delivery","EO","20","[c]","26880","26160"
"New entrant CS","2023","50-59","Project Delivery","G6","20","[c]","67780","66800"
"New entrant CS","2023","50-59","Project Delivery","G7","40","[c]","51700","51640"
"New entrant CS","2023","50-59","Project Delivery","HEO","35","[c]","33930","33830"
"New entrant CS","2023","50-59","Project Delivery","SCS level","15","[c]","99820","1e+05"
"New entrant CS","2023","50-59","Project Delivery","SEO","55","[c]","40760","41000"
"New entrant CS","2023","50-59","Project Delivery","Unknown","25","[c]","49490","41000"
"New entrant CS","2023","50-59","Property","AA","15","[c]","20370","19770"
"New entrant CS","2023","50-59","Property","AO","30","[c]","22700","22520"
"New entrant CS","2023","50-59","Property","EO","20","[c]","27000","27080"
"New entrant CS","2023","50-59","Property","G6","10","[c]","68860","69590"
"New entrant CS","2023","50-59","Property","G7","15","[c]","54530","55000"
"New entrant CS","2023","50-59","Property","HEO","30","[c]","34150","33830"
"New entrant CS","2023","50-59","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","SEO","35","[c]","41930","41200"
"New entrant CS","2023","50-59","Security","AA","90","[c]","26550","27500"
"New entrant CS","2023","50-59","Security","AO","40","[c]","32830","30200"
"New entrant CS","2023","50-59","Security","EO","35","[c]","26730","27080"
"New entrant CS","2023","50-59","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","HEO","20","[c]","35850","32640"
"New entrant CS","2023","50-59","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","SEO","10","[c]","47220","43320"
"New entrant CS","2023","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","AA","155","[c]","22490","22180"
"New entrant CS","2023","50-59","Unknown","AO","45","[c]","24340","25710"
"New entrant CS","2023","50-59","Unknown","EO","180","[c]","29290","29100"
"New entrant CS","2023","50-59","Unknown","G6","25","[c]","74150","73790"
"New entrant CS","2023","50-59","Unknown","G7","55","[c]","56030","52940"
"New entrant CS","2023","50-59","Unknown","HEO","100","[c]","35040","34870"
"New entrant CS","2023","50-59","Unknown","SCS level","10","[c]","99980","94990"
"New entrant CS","2023","50-59","Unknown","SEO","65","[c]","43550","41700"
"New entrant CS","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","AO","10","[c]","22800","21690"
"New entrant CS","2023","60-64","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Debt","AO","35","[c]","21990","21690"
"New entrant CS","2023","60-64","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","G7","15","[c]","54440","54490"
"New entrant CS","2023","60-64","Digital, Data & Technology","HEO","10","[c]","35230","35200"
"New entrant CS","2023","60-64","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","SEO","20","[c]","42220","41780"
"New entrant CS","2023","60-64","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Grants Management","AO","25","[c]","21990","22150"
"New entrant CS","2023","60-64","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","EO","15","[c]","29000","27140"
"New entrant CS","2023","60-64","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G7","10","[c]","53250","52300"
"New entrant CS","2023","60-64","No function","AA","150","[c]","21870","23000"
"New entrant CS","2023","60-64","No function","AO","460","[c]","22990","22400"
"New entrant CS","2023","60-64","No function","EO","195","[c]","29020","28120"
"New entrant CS","2023","60-64","No function","G6","15","[c]","71190","68970"
"New entrant CS","2023","60-64","No function","G7","35","[c]","56480","55370"
"New entrant CS","2023","60-64","No function","HEO","65","[c]","35120","34300"
"New entrant CS","2023","60-64","No function","SCS level","10","[c]","115290","119570"
"New entrant CS","2023","60-64","No function","SEO","60","[c]","43050","42560"
"New entrant CS","2023","60-64","No function","Unknown","105","[c]","24030","23640"
"New entrant CS","2023","60-64","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","AO","10","[c]","25200","22520"
"New entrant CS","2023","60-64","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","HEO","10","[c]","34730","34200"
"New entrant CS","2023","60-64","Property","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","AA","15","[c]","26240","27500"
"New entrant CS","2023","60-64","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","AA","35","[c]","22260","22180"
"New entrant CS","2023","60-64","Unknown","AO","15","[c]","24240","22150"
"New entrant CS","2023","60-64","Unknown","EO","25","[c]","28950","29100"
"New entrant CS","2023","60-64","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G7","15","[c]","55410","53440"
"New entrant CS","2023","60-64","Unknown","HEO","20","[c]","34320","33850"
"New entrant CS","2023","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Debt","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Grants Management","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","AA","45","[c]","21750","22190"
"New entrant CS","2023","65+","No function","AO","150","[c]","22820","22400"
"New entrant CS","2023","65+","No function","EO","40","[c]","28840","27610"
"New entrant CS","2023","65+","No function","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","G7","15","[c]","56200","57580"
"New entrant CS","2023","65+","No function","HEO","15","[c]","34950","35640"
"New entrant CS","2023","65+","No function","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","SEO","35","[c]","43320","42340"
"New entrant CS","2023","65+","No function","Unknown","20","[c]","26370","23640"
"New entrant CS","2023","65+","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","EO","60","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
