"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","UK Supreme Court","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Male","Unknown","[c]","[c]","[c]","[c]"
