"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Female","Heterosexual / straight","180","[c]","26330","21780"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Female","Unknown","35","[c]","25420","21780"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Male","Heterosexual / straight","50","[c]","27620","25480"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Female","Heterosexual / straight","40","[c]","36620","33840"
"Leaver CS","2023","50-59","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Male","Heterosexual / straight","30","[c]","38660","37350"
"Leaver CS","2023","50-59","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Female","Heterosexual / straight","330","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Female","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Male","Heterosexual / straight","425","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Male","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Male","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","Unknown","465","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","Unknown","350","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Female","Heterosexual / straight","135","[c]","34280","27370"
"Leaver CS","2023","50-59","Home Office","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Female","Unknown","45","[c]","27380","25750"
"Leaver CS","2023","50-59","Home Office","Male","Heterosexual / straight","140","[c]","35610","28730"
"Leaver CS","2023","50-59","Home Office","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Male","Undeclared","35","[c]","35930","30190"
"Leaver CS","2023","50-59","Home Office","Male","Unknown","60","[c]","27440","25880"
"Leaver CS","2023","50-59","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","225","[c]","35850","32200"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Female","Unknown","35","[c]","36090","34520"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","335","[c]","35410","33000"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Male","Undeclared","55","[c]","41210","41450"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Male","Unknown","55","[c]","38340","30200"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Male","Heterosexual / straight","35","[c]","51100","49740"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
