"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
