"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Female","Heterosexual / straight","45","[c]","49790","50500"
"Leaver Dept.","2023","Government Legal Department","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Female","Heterosexual / straight","250","[c]","26740","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Female","Undeclared","30","[c]","26610","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Female","Unknown","55","[c]","27430","25120"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Male","Heterosexual / straight","100","[c]","32150","25120"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Female","Heterosexual / straight","260","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Female","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Female","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Male","Heterosexual / straight","260","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Female","Unknown","715","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Male","Unknown","615","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Female","Heterosexual / straight","95","[c]","46640","47590"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Male","Heterosexual / straight","90","[c]","52190","52500"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Female","Heterosexual / straight","425","[c]","39250","35070"
"Leaver Dept.","2023","Home Office","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Female","Undeclared","45","[c]","36820","36180"
"Leaver Dept.","2023","Home Office","Female","Unknown","175","[c]","36890","32000"
"Leaver Dept.","2023","Home Office","Male","Heterosexual / straight","315","[c]","38830","32160"
"Leaver Dept.","2023","Home Office","Male","LGBO","30","[c]","39450","34170"
"Leaver Dept.","2023","Home Office","Male","Undeclared","35","[c]","39410","32160"
"Leaver Dept.","2023","Home Office","Male","Unknown","145","[c]","35660","32160"
"Leaver Dept.","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
